2024-07-15 18:08:44.823389 | epoch  3 | step 1091 | lr 1.0000E-04 | Val Loss 0.13328 | Val Acc 1.00000 
2024-07-15 18:08:44.950214 | epoch  3 | step 1092 | lr 1.0000E-04 | Val Loss 0.32097 | Val Acc 0.83333 
2024-07-15 18:08:45.043191 | epoch  3 | step 1093 | lr 1.0000E-04 | Val Loss 0.44441 | Val Acc 0.83333 
2024-07-15 18:08:45.131723 | epoch  3 | step 1094 | lr 1.0000E-04 | Val Loss 0.42994 | Val Acc 0.83333 
2024-07-15 18:08:45.246076 | epoch  3 | step 1095 | lr 1.0000E-04 | Val Loss 0.11002 | Val Acc 1.00000 
2024-07-15 18:08:45.332659 | epoch  3 | step 1096 | lr 1.0000E-04 | Val Loss 0.37397 | Val Acc 0.83333 
2024-07-15 18:08:45.430330 | epoch  3 | step 1097 | lr 1.0000E-04 | Val Loss 0.02805 | Val Acc 1.00000 
2024-07-15 18:08:45.526093 | epoch  3 | step 1098 | lr 1.0000E-04 | Val Loss 0.19804 | Val Acc 1.00000 
2024-07-15 18:08:45.633148 | epoch  3 | step 1099 | lr 1.0000E-04 | Val Loss 0.03431 | Val Acc 1.00000 
2024-07-15 18:08:45.741396 | epoch  3 | step 1100 | lr 1.0000E-04 | Val Loss 0.54254 | Val Acc 0.83333 
2024-07-15 18:08:45.881026 | epoch  3 | step 1101 | lr 1.0000E-04 | Val Loss 0.03768 | Val Acc 1.00000 
2024-07-15 18:08:45.974142 | epoch  3 | step 1102 | lr 1.0000E-04 | Val Loss 0.40255 | Val Acc 0.83333 
2024-07-15 18:08:46.042475 | epoch  3 | step 1103 | lr 1.0000E-04 | Val Loss 0.01481 | Val Acc 1.00000 
2024-07-15 18:08:46.122571 Phase:val, Avg Loss:0.2513638436794281
2024-07-15 18:08:47.020421 | epoch  4 | step 1110 | lr 1.0000E-04 | Train Loss 0.47459 | Train Acc 0.83333 
2024-07-15 18:08:48.094560 | epoch  4 | step 1120 | lr 1.0000E-04 | Train Loss 0.08303 | Train Acc 1.00000 
2024-07-15 18:08:49.119959 | epoch  4 | step 1130 | lr 1.0000E-04 | Train Loss 0.05617 | Train Acc 1.00000 
2024-07-15 18:08:50.217053 | epoch  4 | step 1140 | lr 1.0000E-04 | Train Loss 0.01869 | Train Acc 1.00000 
2024-07-15 18:08:51.285555 | epoch  4 | step 1150 | lr 1.0000E-04 | Train Loss 0.00642 | Train Acc 1.00000 
2024-07-15 18:08:52.374431 | epoch  4 | step 1160 | lr 1.0000E-04 | Train Loss 0.07571 | Train Acc 1.00000 
2024-07-15 18:08:53.326181 | epoch  4 | step 1170 | lr 1.0000E-04 | Train Loss 0.04852 | Train Acc 1.00000 
2024-07-15 18:08:54.603283 | epoch  4 | step 1180 | lr 1.0000E-04 | Train Loss 0.09520 | Train Acc 1.00000 
2024-07-15 18:08:55.455558 | epoch  4 | step 1190 | lr 1.0000E-04 | Train Loss 0.04646 | Train Acc 1.00000 
2024-07-15 18:08:56.506789 | epoch  4 | step 1200 | lr 1.0000E-04 | Train Loss 0.65277 | Train Acc 0.66667 
2024-07-15 18:08:57.565187 | epoch  4 | step 1210 | lr 1.0000E-04 | Train Loss 0.03462 | Train Acc 1.00000 
2024-07-15 18:08:58.703221 | epoch  4 | step 1220 | lr 1.0000E-04 | Train Loss 0.02022 | Train Acc 1.00000 
2024-07-15 18:08:59.800341 | epoch  4 | step 1230 | lr 1.0000E-04 | Train Loss 0.01466 | Train Acc 1.00000 
2024-07-15 18:09:00.975544 | epoch  4 | step 1240 | lr 1.0000E-04 | Train Loss 0.02405 | Train Acc 1.00000 
2024-07-15 18:09:02.071905 | epoch  4 | step 1250 | lr 1.0000E-04 | Train Loss 0.03872 | Train Acc 1.00000 
2024-07-15 18:09:03.092733 | epoch  4 | step 1260 | lr 1.0000E-04 | Train Loss 0.03623 | Train Acc 1.00000 
2024-07-15 18:09:04.130636 | epoch  4 | step 1270 | lr 1.0000E-04 | Train Loss 0.00158 | Train Acc 1.00000 
2024-07-15 18:09:05.440009 | epoch  4 | step 1280 | lr 1.0000E-04 | Train Loss 0.01127 | Train Acc 1.00000 
2024-07-15 18:09:06.438357 | epoch  4 | step 1290 | lr 1.0000E-04 | Train Loss 0.15449 | Train Acc 1.00000 
2024-07-15 18:09:07.560814 | epoch  4 | step 1300 | lr 1.0000E-04 | Train Loss 0.04455 | Train Acc 1.00000 
2024-07-15 18:09:08.556829 | epoch  4 | step 1310 | lr 1.0000E-04 | Train Loss 0.03724 | Train Acc 1.00000 
2024-07-15 18:09:09.693209 | epoch  4 | step 1320 | lr 1.0000E-04 | Train Loss 0.01513 | Train Acc 1.00000 
2024-07-15 18:09:10.656427 | epoch  4 | step 1330 | lr 1.0000E-04 | Train Loss 0.15498 | Train Acc 1.00000 
2024-07-15 18:09:11.642160 | epoch  4 | step 1340 | lr 1.0000E-04 | Train Loss 0.00361 | Train Acc 1.00000 
2024-07-15 18:09:12.582521 | epoch  4 | step 1350 | lr 1.0000E-04 | Train Loss 0.00756 | Train Acc 1.00000 
2024-07-15 18:09:13.723619 | epoch  4 | step 1360 | lr 1.0000E-04 | Train Loss 0.21446 | Train Acc 0.83333 
2024-07-15 18:09:14.785112 | epoch  4 | step 1370 | lr 1.0000E-04 | Train Loss 0.01506 | Train Acc 1.00000 
2024-07-15 18:09:15.881611 | epoch  4 | step 1380 | lr 1.0000E-04 | Train Loss 0.05626 | Train Acc 1.00000 
2024-07-15 18:09:16.988052 | epoch  4 | step 1390 | lr 1.0000E-04 | Train Loss 0.00754 | Train Acc 1.00000 
2024-07-15 18:09:17.919670 | epoch  4 | step 1400 | lr 1.0000E-04 | Train Loss 0.51530 | Train Acc 0.83333 
2024-07-15 18:09:19.034747 | epoch  4 | step 1410 | lr 1.0000E-04 | Train Loss 0.06437 | Train Acc 1.00000 
2024-07-15 18:09:20.253988 | epoch  4 | step 1420 | lr 1.0000E-04 | Train Loss 0.02650 | Train Acc 1.00000 
2024-07-15 18:09:21.238897 | epoch  4 | step 1430 | lr 1.0000E-04 | Train Loss 0.45392 | Train Acc 0.83333 
2024-07-15 18:09:22.074676 Phase:train, Avg Loss:0.11994179338216782
2024-07-15 18:09:23.092224 | epoch  4 | step 1438 | lr 1.0000E-04 | Val Loss 0.03357 | Val Acc 1.00000 
2024-07-15 18:09:23.176908 | epoch  4 | step 1439 | lr 1.0000E-04 | Val Loss 0.01245 | Val Acc 1.00000 
2024-07-15 18:09:23.233951 | epoch  4 | step 1440 | lr 1.0000E-04 | Val Loss 0.03998 | Val Acc 1.00000 
2024-07-15 18:09:23.276101 | epoch  4 | step 1441 | lr 1.0000E-04 | Val Loss 0.39848 | Val Acc 0.83333 
2024-07-15 18:09:23.323622 | epoch  4 | step 1442 | lr 1.0000E-04 | Val Loss 0.01105 | Val Acc 1.00000 
2024-07-15 18:09:23.398607 | epoch  4 | step 1443 | lr 1.0000E-04 | Val Loss 0.45764 | Val Acc 0.83333 
2024-07-15 18:09:23.459514 | epoch  4 | step 1444 | lr 1.0000E-04 | Val Loss 0.07012 | Val Acc 1.00000 
2024-07-15 18:09:23.590067 | epoch  4 | step 1445 | lr 1.0000E-04 | Val Loss 0.22374 | Val Acc 0.83333 
2024-07-15 18:09:23.655912 | epoch  4 | step 1446 | lr 1.0000E-04 | Val Loss 0.13846 | Val Acc 1.00000 
2024-07-15 18:09:23.724081 | epoch  4 | step 1447 | lr 1.0000E-04 | Val Loss 0.07966 | Val Acc 1.00000 
2024-07-15 18:09:23.788251 | epoch  4 | step 1448 | lr 1.0000E-04 | Val Loss 0.35079 | Val Acc 0.66667 
2024-07-15 18:09:23.853393 | epoch  4 | step 1449 | lr 1.0000E-04 | Val Loss 0.10973 | Val Acc 1.00000 
2024-07-15 18:09:23.927993 | epoch  4 | step 1450 | lr 1.0000E-04 | Val Loss 0.02216 | Val Acc 1.00000 
2024-07-15 18:09:23.988367 | epoch  4 | step 1451 | lr 1.0000E-04 | Val Loss 0.01018 | Val Acc 1.00000 
2024-07-15 18:09:24.065455 | epoch  4 | step 1452 | lr 1.0000E-04 | Val Loss 0.03475 | Val Acc 1.00000 
2024-07-15 18:09:24.173042 | epoch  4 | step 1453 | lr 1.0000E-04 | Val Loss 0.01583 | Val Acc 1.00000 
2024-07-15 18:09:25.150080 | epoch  4 | step 1454 | lr 1.0000E-04 | Val Loss 0.17854 | Val Acc 0.83333 
2024-07-15 18:09:25.355299 | epoch  4 | step 1455 | lr 1.0000E-04 | Val Loss 0.05027 | Val Acc 1.00000 
2024-07-15 18:09:25.449180 | epoch  4 | step 1456 | lr 1.0000E-04 | Val Loss 0.04928 | Val Acc 1.00000 
2024-07-15 18:09:25.531837 | epoch  4 | step 1457 | lr 1.0000E-04 | Val Loss 0.04653 | Val Acc 1.00000 
2024-07-15 18:09:25.601033 | epoch  4 | step 1458 | lr 1.0000E-04 | Val Loss 0.01632 | Val Acc 1.00000 
2024-07-15 18:09:25.670302 | epoch  4 | step 1459 | lr 1.0000E-04 | Val Loss 0.16013 | Val Acc 0.83333 
2024-07-15 18:09:25.734086 | epoch  4 | step 1460 | lr 1.0000E-04 | Val Loss 0.02310 | Val Acc 1.00000 
2024-07-15 18:09:25.845549 | epoch  4 | step 1461 | lr 1.0000E-04 | Val Loss 0.10697 | Val Acc 1.00000 
2024-07-15 18:09:25.910504 | epoch  4 | step 1462 | lr 1.0000E-04 | Val Loss 0.14550 | Val Acc 1.00000 
2024-07-15 18:09:25.977582 | epoch  4 | step 1463 | lr 1.0000E-04 | Val Loss 0.07754 | Val Acc 1.00000 
2024-07-15 18:09:26.070247 | epoch  4 | step 1464 | lr 1.0000E-04 | Val Loss 0.54288 | Val Acc 0.83333 
2024-07-15 18:09:26.132470 | epoch  4 | step 1465 | lr 1.0000E-04 | Val Loss 0.01596 | Val Acc 1.00000 
2024-07-15 18:09:26.198294 | epoch  4 | step 1466 | lr 1.0000E-04 | Val Loss 0.32992 | Val Acc 0.83333 
2024-07-15 18:09:26.253854 | epoch  4 | step 1467 | lr 1.0000E-04 | Val Loss 0.04435 | Val Acc 1.00000 
2024-07-15 18:09:26.320592 | epoch  4 | step 1468 | lr 1.0000E-04 | Val Loss 0.07831 | Val Acc 1.00000 
2024-07-15 18:09:26.374368 | epoch  4 | step 1469 | lr 1.0000E-04 | Val Loss 0.02756 | Val Acc 1.00000 
2024-07-15 18:09:26.446344 | epoch  4 | step 1470 | lr 1.0000E-04 | Val Loss 0.02864 | Val Acc 1.00000 
2024-07-15 18:09:26.498358 | epoch  4 | step 1471 | lr 1.0000E-04 | Val Loss 0.00561 | Val Acc 1.00000 
2024-07-15 18:09:26.588767 Phase:val, Avg Loss:0.11576536297798157
2024-07-15 18:09:27.979873 | epoch  5 | step 1480 | lr 1.0000E-04 | Train Loss 0.01278 | Train Acc 1.00000 
2024-07-15 18:09:29.043108 | epoch  5 | step 1490 | lr 1.0000E-04 | Train Loss 0.39539 | Train Acc 0.83333 
2024-07-15 18:09:30.178139 | epoch  5 | step 1500 | lr 1.0000E-04 | Train Loss 0.01570 | Train Acc 1.00000 
2024-07-15 18:09:31.176926 | epoch  5 | step 1510 | lr 1.0000E-04 | Train Loss 0.01148 | Train Acc 1.00000 
2024-07-15 18:09:32.240926 | epoch  5 | step 1520 | lr 1.0000E-04 | Train Loss 0.02062 | Train Acc 1.00000 
2024-07-15 18:09:33.149790 | epoch  5 | step 1530 | lr 1.0000E-04 | Train Loss 0.00515 | Train Acc 1.00000 
2024-07-15 18:09:34.209431 | epoch  5 | step 1540 | lr 1.0000E-04 | Train Loss 0.25906 | Train Acc 0.83333 
2024-07-15 18:09:34.995223 | epoch  5 | step 1550 | lr 1.0000E-04 | Train Loss 0.01588 | Train Acc 1.00000 
2024-07-15 18:09:35.959233 | epoch  5 | step 1560 | lr 1.0000E-04 | Train Loss 0.66602 | Train Acc 0.83333 
2024-07-15 18:09:36.972310 | epoch  5 | step 1570 | lr 1.0000E-04 | Train Loss 0.01325 | Train Acc 1.00000 
2024-07-15 18:09:37.873886 | epoch  5 | step 1580 | lr 1.0000E-04 | Train Loss 0.05658 | Train Acc 1.00000 
2024-07-15 18:09:38.924546 | epoch  5 | step 1590 | lr 1.0000E-04 | Train Loss 0.03293 | Train Acc 1.00000 
2024-07-15 18:09:39.999930 | epoch  5 | step 1600 | lr 1.0000E-04 | Train Loss 0.12486 | Train Acc 1.00000 
2024-07-15 18:09:40.758215 | epoch  5 | step 1610 | lr 1.0000E-04 | Train Loss 0.00564 | Train Acc 1.00000 
2024-07-15 18:09:41.757869 | epoch  5 | step 1620 | lr 1.0000E-04 | Train Loss 0.00514 | Train Acc 1.00000 
2024-07-15 18:09:42.656528 | epoch  5 | step 1630 | lr 1.0000E-04 | Train Loss 0.58288 | Train Acc 0.83333 
2024-07-15 18:09:43.542866 | epoch  5 | step 1640 | lr 1.0000E-04 | Train Loss 0.01596 | Train Acc 1.00000 
2024-07-15 18:09:44.449507 | epoch  5 | step 1650 | lr 1.0000E-04 | Train Loss 0.01980 | Train Acc 1.00000 
2024-07-15 18:09:45.364733 | epoch  5 | step 1660 | lr 1.0000E-04 | Train Loss 0.07359 | Train Acc 1.00000 
2024-07-15 18:09:46.243593 | epoch  5 | step 1670 | lr 1.0000E-04 | Train Loss 0.00760 | Train Acc 1.00000 
2024-07-15 18:09:47.157702 | epoch  5 | step 1680 | lr 1.0000E-04 | Train Loss 0.02075 | Train Acc 1.00000 
2024-07-15 18:09:47.967287 | epoch  5 | step 1690 | lr 1.0000E-04 | Train Loss 0.00282 | Train Acc 1.00000 
2024-07-15 18:09:48.935731 | epoch  5 | step 1700 | lr 1.0000E-04 | Train Loss 0.01175 | Train Acc 1.00000 
2024-07-15 18:09:49.696942 | epoch  5 | step 1710 | lr 1.0000E-04 | Train Loss 0.00621 | Train Acc 1.00000 
2024-07-15 18:09:50.771801 | epoch  5 | step 1720 | lr 1.0000E-04 | Train Loss 0.01585 | Train Acc 1.00000 
2024-07-15 18:09:51.704357 | epoch  5 | step 1730 | lr 1.0000E-04 | Train Loss 0.01036 | Train Acc 1.00000 
2024-07-15 18:09:52.752346 | epoch  5 | step 1740 | lr 1.0000E-04 | Train Loss 0.74332 | Train Acc 0.83333 
2024-07-15 18:09:53.595475 | epoch  5 | step 1750 | lr 1.0000E-04 | Train Loss 0.09424 | Train Acc 1.00000 
2024-07-15 18:09:54.579259 | epoch  5 | step 1760 | lr 1.0000E-04 | Train Loss 0.05902 | Train Acc 1.00000 
2024-07-15 18:09:55.486301 | epoch  5 | step 1770 | lr 1.0000E-04 | Train Loss 0.01014 | Train Acc 1.00000 
2024-07-15 18:09:56.332471 | epoch  5 | step 1780 | lr 1.0000E-04 | Train Loss 0.00837 | Train Acc 1.00000 
2024-07-15 18:09:57.277718 | epoch  5 | step 1790 | lr 1.0000E-04 | Train Loss 0.00350 | Train Acc 1.00000 
2024-07-15 18:09:58.155418 | epoch  5 | step 1800 | lr 1.0000E-04 | Train Loss 0.00273 | Train Acc 1.00000 
2024-07-15 18:09:58.531320 Phase:train, Avg Loss:0.09748160094022751
2024-07-15 18:10:00.251702 | epoch  5 | step 1806 | lr 1.0000E-04 | Val Loss 0.00247 | Val Acc 1.00000 
2024-07-15 18:10:00.347270 | epoch  5 | step 1807 | lr 1.0000E-04 | Val Loss 0.02413 | Val Acc 1.00000 
2024-07-15 18:10:00.413435 | epoch  5 | step 1808 | lr 1.0000E-04 | Val Loss 0.00550 | Val Acc 1.00000 
2024-07-15 18:10:00.471127 | epoch  5 | step 1809 | lr 1.0000E-04 | Val Loss 0.48859 | Val Acc 0.66667 
2024-07-15 18:10:00.532040 | epoch  5 | step 1810 | lr 1.0000E-04 | Val Loss 0.00434 | Val Acc 1.00000 
2024-07-15 18:10:00.604243 | epoch  5 | step 1811 | lr 1.0000E-04 | Val Loss 0.10186 | Val Acc 1.00000 
2024-07-15 18:10:00.651070 | epoch  5 | step 1812 | lr 1.0000E-04 | Val Loss 0.03585 | Val Acc 1.00000 
2024-07-15 18:10:00.690100 | epoch  5 | step 1813 | lr 1.0000E-04 | Val Loss 0.17124 | Val Acc 0.83333 
2024-07-15 18:10:00.730442 | epoch  5 | step 1814 | lr 1.0000E-04 | Val Loss 0.44886 | Val Acc 0.83333 
2024-07-15 18:10:00.810811 | epoch  5 | step 1815 | lr 1.0000E-04 | Val Loss 0.12408 | Val Acc 1.00000 
2024-07-15 18:10:00.879093 | epoch  5 | step 1816 | lr 1.0000E-04 | Val Loss 0.79114 | Val Acc 0.66667 
2024-07-15 18:10:00.955629 | epoch  5 | step 1817 | lr 1.0000E-04 | Val Loss 0.05496 | Val Acc 1.00000 
2024-07-15 18:10:00.998009 | epoch  5 | step 1818 | lr 1.0000E-04 | Val Loss 0.00811 | Val Acc 1.00000 
2024-07-15 18:10:01.062309 | epoch  5 | step 1819 | lr 1.0000E-04 | Val Loss 0.00264 | Val Acc 1.00000 
2024-07-15 18:10:01.131439 | epoch  5 | step 1820 | lr 1.0000E-04 | Val Loss 0.00464 | Val Acc 1.00000 
2024-07-15 18:10:01.234472 | epoch  5 | step 1821 | lr 1.0000E-04 | Val Loss 0.00417 | Val Acc 1.00000 
2024-07-15 18:10:01.326163 | epoch  5 | step 1822 | lr 1.0000E-04 | Val Loss 0.00627 | Val Acc 1.00000 
2024-07-15 18:10:01.461951 | epoch  5 | step 1823 | lr 1.0000E-04 | Val Loss 0.00344 | Val Acc 1.00000 
2024-07-15 18:10:01.562225 | epoch  5 | step 1824 | lr 1.0000E-04 | Val Loss 0.00400 | Val Acc 1.00000 
2024-07-15 18:10:02.740651 | epoch  5 | step 1825 | lr 1.0000E-04 | Val Loss 0.00943 | Val Acc 1.00000 
2024-07-15 18:10:02.885052 | epoch  5 | step 1826 | lr 1.0000E-04 | Val Loss 0.00524 | Val Acc 1.00000 
2024-07-15 18:10:02.956184 | epoch  5 | step 1827 | lr 1.0000E-04 | Val Loss 0.01855 | Val Acc 1.00000 
2024-07-15 18:10:03.006871 | epoch  5 | step 1828 | lr 1.0000E-04 | Val Loss 0.00546 | Val Acc 1.00000 
2024-07-15 18:10:03.125423 | epoch  5 | step 1829 | lr 1.0000E-04 | Val Loss 0.01052 | Val Acc 1.00000 
2024-07-15 18:10:03.202052 | epoch  5 | step 1830 | lr 1.0000E-04 | Val Loss 0.09662 | Val Acc 1.00000 
2024-07-15 18:10:03.306041 | epoch  5 | step 1831 | lr 1.0000E-04 | Val Loss 0.34053 | Val Acc 0.83333 
2024-07-15 18:10:03.390504 | epoch  5 | step 1832 | lr 1.0000E-04 | Val Loss 0.36933 | Val Acc 0.83333 
2024-07-15 18:10:03.483471 | epoch  5 | step 1833 | lr 1.0000E-04 | Val Loss 0.00332 | Val Acc 1.00000 
2024-07-15 18:10:03.565892 | epoch  5 | step 1834 | lr 1.0000E-04 | Val Loss 0.96332 | Val Acc 0.83333 
2024-07-15 18:10:03.619262 | epoch  5 | step 1835 | lr 1.0000E-04 | Val Loss 0.03805 | Val Acc 1.00000 
2024-07-15 18:10:03.672082 | epoch  5 | step 1836 | lr 1.0000E-04 | Val Loss 0.78950 | Val Acc 0.83333 
2024-07-15 18:10:03.739307 | epoch  5 | step 1837 | lr 1.0000E-04 | Val Loss 0.00737 | Val Acc 1.00000 
2024-07-15 18:10:03.805673 | epoch  5 | step 1838 | lr 1.0000E-04 | Val Loss 0.23484 | Val Acc 0.83333 
2024-07-15 18:10:03.861277 | epoch  5 | step 1839 | lr 1.0000E-04 | Val Loss 0.00147 | Val Acc 1.00000 
2024-07-15 18:10:03.906009 Phase:val, Avg Loss:0.15234777331352234
2024-07-15 18:10:04.406268 | epoch  6 | step 1840 | lr 1.0000E-04 | Train Loss 0.36246 | Train Acc 0.83333 
2024-07-15 18:10:05.289370 | epoch  6 | step 1850 | lr 1.0000E-04 | Train Loss 0.01997 | Train Acc 1.00000 
2024-07-15 18:10:06.235096 | epoch  6 | step 1860 | lr 1.0000E-04 | Train Loss 0.00407 | Train Acc 1.00000 
2024-07-15 18:10:07.192807 | epoch  6 | step 1870 | lr 1.0000E-04 | Train Loss 0.02264 | Train Acc 1.00000 
2024-07-15 18:10:08.188123 | epoch  6 | step 1880 | lr 1.0000E-04 | Train Loss 0.25740 | Train Acc 0.83333 
2024-07-15 18:10:09.227881 | epoch  6 | step 1890 | lr 1.0000E-04 | Train Loss 0.02658 | Train Acc 1.00000 
2024-07-15 18:10:10.131266 | epoch  6 | step 1900 | lr 1.0000E-04 | Train Loss 0.01245 | Train Acc 1.00000 
2024-07-15 18:10:11.156112 | epoch  6 | step 1910 | lr 1.0000E-04 | Train Loss 0.02135 | Train Acc 1.00000 
2024-07-15 18:10:12.186255 | epoch  6 | step 1920 | lr 1.0000E-04 | Train Loss 0.01866 | Train Acc 1.00000 
2024-07-15 18:10:12.955607 | epoch  6 | step 1930 | lr 1.0000E-04 | Train Loss 0.51519 | Train Acc 0.66667 
2024-07-15 18:10:13.870929 | epoch  6 | step 1940 | lr 1.0000E-04 | Train Loss 0.09879 | Train Acc 1.00000 
2024-07-15 18:10:14.956371 | epoch  6 | step 1950 | lr 1.0000E-04 | Train Loss 0.11046 | Train Acc 1.00000 
2024-07-15 18:10:15.747992 | epoch  6 | step 1960 | lr 1.0000E-04 | Train Loss 0.01758 | Train Acc 1.00000 
2024-07-15 18:10:16.768950 | epoch  6 | step 1970 | lr 1.0000E-04 | Train Loss 0.01372 | Train Acc 1.00000 
2024-07-15 18:10:17.608280 | epoch  6 | step 1980 | lr 1.0000E-04 | Train Loss 0.26700 | Train Acc 0.83333 
2024-07-15 18:10:18.643941 | epoch  6 | step 1990 | lr 1.0000E-04 | Train Loss 0.06369 | Train Acc 1.00000 
2024-07-15 18:10:19.712365 | epoch  6 | step 2000 | lr 1.0000E-04 | Train Loss 0.00639 | Train Acc 1.00000 
2024-07-15 18:10:20.539062 | epoch  6 | step 2010 | lr 1.0000E-04 | Train Loss 0.09643 | Train Acc 1.00000 
2024-07-15 18:10:21.510780 | epoch  6 | step 2020 | lr 1.0000E-04 | Train Loss 0.00463 | Train Acc 1.00000 
2024-07-15 18:10:22.706446 | epoch  6 | step 2030 | lr 1.0000E-04 | Train Loss 0.21444 | Train Acc 1.00000 
2024-07-15 18:10:23.422498 | epoch  6 | step 2040 | lr 1.0000E-04 | Train Loss 0.11525 | Train Acc 1.00000 
2024-07-15 18:10:24.419299 | epoch  6 | step 2050 | lr 1.0000E-04 | Train Loss 0.01202 | Train Acc 1.00000 
2024-07-15 18:10:25.186728 | epoch  6 | step 2060 | lr 1.0000E-04 | Train Loss 0.02790 | Train Acc 1.00000 
2024-07-15 18:10:26.074911 | epoch  6 | step 2070 | lr 1.0000E-04 | Train Loss 0.02770 | Train Acc 1.00000 
2024-07-15 18:10:26.857085 | epoch  6 | step 2080 | lr 1.0000E-04 | Train Loss 0.00480 | Train Acc 1.00000 
2024-07-15 18:10:28.123010 | epoch  6 | step 2090 | lr 1.0000E-04 | Train Loss 1.15282 | Train Acc 0.83333 
2024-07-15 18:10:29.181118 | epoch  6 | step 2100 | lr 1.0000E-04 | Train Loss 0.02224 | Train Acc 1.00000 
2024-07-15 18:10:30.434296 | epoch  6 | step 2110 | lr 1.0000E-04 | Train Loss 0.07055 | Train Acc 1.00000 
2024-07-15 18:10:31.149552 | epoch  6 | step 2120 | lr 1.0000E-04 | Train Loss 0.01401 | Train Acc 1.00000 
2024-07-15 18:10:32.211060 | epoch  6 | step 2130 | lr 1.0000E-04 | Train Loss 0.00717 | Train Acc 1.00000 
2024-07-15 18:10:33.035114 | epoch  6 | step 2140 | lr 1.0000E-04 | Train Loss 0.01736 | Train Acc 1.00000 
2024-07-15 18:10:34.159861 | epoch  6 | step 2150 | lr 1.0000E-04 | Train Loss 0.00762 | Train Acc 1.00000 
2024-07-15 18:10:35.138966 | epoch  6 | step 2160 | lr 1.0000E-04 | Train Loss 0.01845 | Train Acc 1.00000 
2024-07-15 18:10:36.278678 | epoch  6 | step 2170 | lr 1.0000E-04 | Train Loss 0.00598 | Train Acc 1.00000 
2024-07-15 18:10:36.560736 Phase:train, Avg Loss:0.1085648238658905
2024-07-15 18:10:38.137252 | epoch  6 | step 2174 | lr 1.0000E-04 | Val Loss 0.00104 | Val Acc 1.00000 
2024-07-15 18:10:38.213583 | epoch  6 | step 2175 | lr 1.0000E-04 | Val Loss 0.00396 | Val Acc 1.00000 
2024-07-15 18:10:38.306230 | epoch  6 | step 2176 | lr 1.0000E-04 | Val Loss 0.00546 | Val Acc 1.00000 
2024-07-15 18:10:38.389049 | epoch  6 | step 2177 | lr 1.0000E-04 | Val Loss 0.00877 | Val Acc 1.00000 
2024-07-15 18:10:38.437905 | epoch  6 | step 2178 | lr 1.0000E-04 | Val Loss 0.00198 | Val Acc 1.00000 
2024-07-15 18:10:38.512066 | epoch  6 | step 2179 | lr 1.0000E-04 | Val Loss 0.10693 | Val Acc 1.00000 
2024-07-15 18:10:38.575449 | epoch  6 | step 2180 | lr 1.0000E-04 | Val Loss 0.00105 | Val Acc 1.00000 
2024-07-15 18:10:38.663667 | epoch  6 | step 2181 | lr 1.0000E-04 | Val Loss 0.93271 | Val Acc 0.83333 
2024-07-15 18:10:38.744156 | epoch  6 | step 2182 | lr 1.0000E-04 | Val Loss 0.00427 | Val Acc 1.00000 
2024-07-15 18:10:38.815326 | epoch  6 | step 2183 | lr 1.0000E-04 | Val Loss 0.10024 | Val Acc 1.00000 
2024-07-15 18:10:38.892212 | epoch  6 | step 2184 | lr 1.0000E-04 | Val Loss 0.22592 | Val Acc 0.83333 
2024-07-15 18:10:39.002016 | epoch  6 | step 2185 | lr 1.0000E-04 | Val Loss 0.08623 | Val Acc 1.00000 
2024-07-15 18:10:39.055490 | epoch  6 | step 2186 | lr 1.0000E-04 | Val Loss 0.01001 | Val Acc 1.00000 
2024-07-15 18:10:39.151616 | epoch  6 | step 2187 | lr 1.0000E-04 | Val Loss 0.00137 | Val Acc 1.00000 
2024-07-15 18:10:39.257876 | epoch  6 | step 2188 | lr 1.0000E-04 | Val Loss 0.00581 | Val Acc 1.00000 
2024-07-15 18:10:39.348735 | epoch  6 | step 2189 | lr 1.0000E-04 | Val Loss 0.00248 | Val Acc 1.00000 
2024-07-15 18:10:40.415583 | epoch  6 | step 2190 | lr 1.0000E-04 | Val Loss 0.00847 | Val Acc 1.00000 
2024-07-15 18:10:40.526183 | epoch  6 | step 2191 | lr 1.0000E-04 | Val Loss 0.04995 | Val Acc 1.00000 
2024-07-15 18:10:40.589504 | epoch  6 | step 2192 | lr 1.0000E-04 | Val Loss 0.00155 | Val Acc 1.00000 
2024-07-15 18:10:40.662261 | epoch  6 | step 2193 | lr 1.0000E-04 | Val Loss 0.00214 | Val Acc 1.00000 
2024-07-15 18:10:40.750152 | epoch  6 | step 2194 | lr 1.0000E-04 | Val Loss 0.00289 | Val Acc 1.00000 
2024-07-15 18:10:40.846091 | epoch  6 | step 2195 | lr 1.0000E-04 | Val Loss 0.01161 | Val Acc 1.00000 
2024-07-15 18:10:40.926050 | epoch  6 | step 2196 | lr 1.0000E-04 | Val Loss 0.00312 | Val Acc 1.00000 
2024-07-15 18:10:41.022080 | epoch  6 | step 2197 | lr 1.0000E-04 | Val Loss 0.01006 | Val Acc 1.00000 
2024-07-15 18:10:41.101332 | epoch  6 | step 2198 | lr 1.0000E-04 | Val Loss 0.04397 | Val Acc 1.00000 
2024-07-15 18:10:41.175436 | epoch  6 | step 2199 | lr 1.0000E-04 | Val Loss 0.00399 | Val Acc 1.00000 
2024-07-15 18:10:41.234033 | epoch  6 | step 2200 | lr 1.0000E-04 | Val Loss 1.14843 | Val Acc 0.83333 
